0	1	0	0	0	0	28	4	18	23	0	0	0	0	0	0	0	0	0	63	31	0	3	0	20	6	4	11	35	2	
31	0	17	5	0	6	0	3	8	70	68	17	81	23	0	0	0	0	12	11	33	44	0	0	0	0	17	71	22	1	9
6	0	5	0	22	5	0	4	26	19	21	15	21	17	1	4	0	0	2	0	5	2	2	3	0	0	0	7	16	13	14
2	9	0	3	8	35	28	2	0	0	0	6	19	27	0	6	27	0	0	0	0	27	26	121	0	12	42	1	0	39	
0	2	0	0	0	0	0	0	2	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	7	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	30	0	0	0	0	0	0	1	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	1	0			
0	0	0	0	0	0	0	30	0	0	0	0	0	1	0	0	0	0	0	0	0	0	3	6	30	0	0	0	0	0	13
0	0	0	0	0	0	26	0	17	1	0	0	0	0	0	7	0	3	0	15	52	2	2	35	0	0	1	0	17	0	
0	11	5	28	9	31	0	3	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	56	105	118	24	3
0	0	2	2	1	0	0	0	0	0	18	0	0	7	0	1	0	0	1	0	0	0	0	15	11	7	15	2	7	0	
0	0	1	6	14	8	8	8	2	1	13	12	49	76	53	60	4	85	19	23	0	38	21	2	3	3	0	0	7	5	0
0	0	27	7	12	7	5	5	1	0	18	1	91	117	21	0	8	122	1	5	0	0	0	42	19	10	11	4	0	0	18
0	0	23	1	9	19	2	0	5	8	1	6	0	25	14	0	37	11	0	5	6	44	0	0	0	0	0	24	0	6	
0	2	0	44	2	0	0	0	0	0	0	1	0	0	0	10	18	0	1	10	9	1	0	0	0	0	0	0	0	0	2
0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	66	11	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	14	53	0	38	4	0	1	21	16	141	28	0	0	0	0	26	4	37	1	0	0	0	2	17	25	0
0	0	1	0	0	0	9	0	0	11	21	7	1	0	0	0	0	0	2	0	31	2	97	16	10	91	11	9	17	12	
101	11	2	0	0	0	13	0	0	69	48	107	12	2	0	1	1	2	3	84	28	5	0	1	0	6	3	7	8	24	15
1	2	0	3	0	3	1	2	3	13	28	0	28	11	6	31	4	0	3	8	1	5	0	0	0	9	32	72	7	3	6
24	0	0	0	0	0	0	36	5	4	10	0	1	0	0	4	0	10	40	1	41	125	39	17	2	0	0	2	0	0	
2	7	1	27	0	0	62	0	0	0	0	0	0	1	44	0	5	48	60	39	51	6	0	0	0	0	0	0	0	0	15
0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0	7	0	0	0	0	1	2	0
0	0	0	0	1	38	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
0	0	0	0	2	0	0	0	0	0	0	0	54	107	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	1	0	0	31	14	0	3	0	0	29	2	7	0	28	20	31	0	14	9	
0	58	1	0	0	11	0	0	0	0	0	0	0	0	0	0	0	7	0	65	152	2	49	1	6	43	52	90	23	0	48
1	0	0	0	0	1	12	0	17	4	23	8	0	0	0	1	28	2	4	11	4	7	7	4	20	0	0	0	0	11	
0	0	0	0	0	0	1	27	6	25	0	0	7	6	7	3	0	1	18	10	11	47	6	11	3	0	8	0	0	0	0
4	133	126	3	10	2	0	0	0	1	0	5	4	23	24	0	3	0	1	0	5	0	0	0	0	5	0	5	0	2	3
73	0	1	0	0	1	0	4	5	12	12	0	0	0	5	18	0	3	16	30	24	0	0	12	0	0	0	0	0	0	
5	9	0	0	2	0	0	15	0	18	5	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	5	55	158	1	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0			
1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	1	0	0	0	0	0	23	0	1
0	10	6	0	0	0	0	0	0	0	0	0	0	0	0	4	0	22	0	0	0	0	0	0	0	0	0	0	4	0	
18	0	48	10	6	4	0	71	52	8	32	0	0	0	0	0	0	0	0	6	40	0	27	7	0	0	23	0	0	49	1
17	0	5	20	16	61	10	23	0	7	0	18	4	6	49	6	59	6	16	29	11	1	0	0	0	0	3	9	1	9	
40	0	1	0	0	0	0	1	0	1	3	8	11	15	0	0	0	2	0	0	21	4	12	1	12	26	5	4	10	23	2
45	0	13	0	12	9	0	5	58	0	4	5	1	5	0	5	2	6	0	10	1	0	4	1	3	10	1	1	0	4	0
13	6	0	0	0	0	15	0	19	10	2	11	1	23	0	0	2	54	7	0	0	0	0	19	25	0	0	0	0	2	
7	3	14	13	10	6	0	0	11	6	0	0	0	8	10	1	1	21	54	0	0	0	0	0	0	0	0	1	0	0	11
0	0	0	0	0	0	3	1	0	0	1	6	3	0	0	0	0	0	1	3	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	2	0	0	0	0	5	1	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	2	0	0			
0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	9	15	8	12	0	0	0
0	0	23	10	0	15	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	19	0	0	25	
8	0	2	4	0	18	62	1	1	3	16	18	0	0	1	0	0	7	0	0	0	3	18	0	0	6	88	10	1	5	0
0	31	47	0	30	0	0	12	0	5	21	1	33	59	33	0	5	8	0	0	1	18	41	7	1	3	7	0	10	0	
26	62	0	42	73	4	7	12	0	0	15	0	0	14	0	9	5	6	18	9	12	71	1	0	21	0	0	1	37	0	1
0	18	20	4	2	0	2	1	1	3	46	14	2	43	3	16	4	17	5	2	0	13	2	1	0	1	9	6	37	0	0
0	0	0	16	0	0	42	0	1	1	2	0	0	0	0	9	0	0	0	0	0	11	1	2	7	26	2	35	0	1	
3	0	0	0	0	0	0	0	1	4	1	6	0	0	7	0	0	0	17	13	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	18	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	7	13	4	0	0	0	0	0	1	0	0	0	0	0	0	0	0			
0	0	0	0	0	0	0	0	0	0	0	0	9	0	13	1	37	1	0	7	0	1	0	0	0	0	12	0	0	0	15
11	0	0	0	1	0	0	0	0	0	0	0	0	0	44	0	0	0	0	0	13	6	16	0	0	0	0	0	5	27	
0	0	52	0	0	0	18	0	17	2	0	0	2	0	0	1	0	0	0	0	25	0	1	0	14	0	0	8	0	0	0
0	0	0	0	6	93	0	45	0	8	0	10	0	0	66	0	0	3	0	2	13	86	11	14	0	0	1	61	17	37	
22	0	0	5	12	3	8	3	14	0	3	15	7	0	2	1	2	0	0	0	0	0	0	5	8	30	0	4	23	20	4
2	5	0	0	0	0	0	0	0	4	22	23	67	8	3	0	0	0	18	4	0	9	7	6	1	0	0	0	7	13	3
3	19	7	5	0	0	8	4	0	2	2	11	29	15	0	8	1	3	2	4	4	11	6	1	3	50	61	0	0	5	
0	0	15	1	0	0	16	16	37	15	4	0	0	0	0	0	0	0	4	0	0	0	0	0	0	1	11	14	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	39	0	0	0	0	0	0	0	0	0	4	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
0	0	0	0	0	0	0	1	0	2	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	2	0	0	23	0	35	0	0	5	14	0	0	0	0	0	0	0	28	0	0	0	0	56	0	0	3	1	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	39	16	48	7	1	0	0	8	0	0	30
0	0	15	13	0	0	29	0	0	0	1	29	6	39	1	0	67	0	49	21	4	39	21	70	13	25	25	7	1	1	
0	2	13	9	14	10	12	18	6	6	0	18	12	0	6	32	5	1	13	60	2	8	0	2	16	6	1	2	2	16	3
3	0	2	5	22	9	6	0	13	4	1	9	15	8	1	0	0	0	0	9	0	1	0	1	0	31	0	50	0	0	1
6	0	7	11	22	1	0	0	3	9	32	29	156	341	23	51	20	0	20	0	0	31	12	0	0	21	2	3	13	26	
0	1	1	7	5	8	53	113	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0			
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	4	46	11	0	0	0	0	0	92
5	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	6	23	45	1	0	7	
0	0	0	0	6	16	0	0	0	10	0	0	8	38	0	0	10	63	0	38	0	28	72	0	2	0	0	0	0	0	0
0	0	0	1	1	84	0	10	0	0	6	0	0	11	52	2	21	1	0	0	0	1	25	12	5	0	3	10	14	0	
0	59	101	61	21	18	0	0	0	5	5	16	1	122	33	25	0	0	0	11	28	4	5	2	11	2	0	0	0	5	7
0	0	1	0	13	22	1	4	26	71	22	25	68	1	1	7	19	8	6	2	10	6	12	6	30	0	0	0	0	0	0
30	1	0	0	0	12	0	67	18	11	14	1	0	20	0	0	0	0	0	128	64	1	8	7	61	2	4	35	30	0	
91	41	18	42	3	6	0	0	4	0	0	0	0	0	0	0	4	31	16	10	36	16	28	71	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	102	38	3	1	0	0	0	0	0	24	0	0	0	1	6	0	0	2	4	0	0	0	0	0	0	0	
0	0	0	0	0	0	10	14	1	2	21	14	40	1	0	0	0	0	0	0	0	3	0	2	18	0	36	4	12	6	1
24	2	35	36	11	2	4	0	2	40	58	0	0	0	2	4	71	0	14	14	2	4	0	0	0	0	0	0	1	0	
2	1	0	8	4	19	58	33	1	22	8	91	0	0	0	0	10	2	8	28	2	2	0	0	0	0	0	12	6	9	5
1	1	0	0	0	35	2	1	4	29	1	0	0	1	4	0	0	1	0	17	34	0	11	6	0	1	0	1	8	8	1
7	0	17	0	0	0	0	0	35	0	40	185	12	0	8	0	0	0	15	5	25	114	86	99	0	0	0	0	14	1	
1	0	2	0	0	0	20	0	0	0	0	1	7	13	4	0	1	9	0	0	3	0	0	0	0	0	0	0	0	0	0
0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	10	0	0	3	4	0	0	0	0	9	4	0	0	0	0	0	0	0	0	0	0	0	0	0			
0	9	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	20	0	0	15	63	23	3	0	35	1	0	0	
0	0	0	0	0	0	2	21	0	7	0	2	1	0	2	1	0	1	1	64	50	4	0	0	29	0	0	0	0	0	0
0	20	0	1	61	34	27	102	3	18	152	30	13	0	0	36	52	19	0	0	22	0	30	2	0	0	0	1	3	2	
0	18	1	6	6	17	1	19	12	0	18	0	0	0	15	70	25	2	15	16	32	72	136	80	41	27	63	9	48	0	4
38	4	0	0	0	8	3	6	10	0	6	9	4	59	9	37	8	61	0	0	29	11	0	0	119	1	63	0	1	1	18
0	1	0	1	18	35	6	15	14	0	57	14	2	0	1	3	0	4	0	1	0	0	0	3	2	2	0	0	0	0	
3	10	0	0	0	0	0	28	142	16	0	0	0	0	2	69	1	0	46	3	0	0	0	0	0	0	0	0	0	0	0
2	1	0	0	12	0	0	0	0	0	0	0	0	0	1	95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
